age,job,marital, education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
33,10,2,4,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,1
43,1,2,7,0,0,1,1,999,0,2,1.4,93.444,-36.1,4.963,0
43,10,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
58,5,2,7,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
46,1,2,4,0,3,2,2,999,0,2,1.4,93.444,-36.1,4.962,0
29,1,2,4,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
42,1,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.966,0
31,10,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.967,0
31,10,2,6,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.97,0
36,1,2,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
37,1,3,7,0,0,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
44,5,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
49,1,2,4,0,1,1,4,999,0,2,1.4,93.444,-36.1,4.963,0
49,4,2,7,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.968,0
46,8,2,8,2,1,0,5,999,0,2,1.4,93.444,-36.1,4.963,0
29,10,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
44,1,1,7,2,1,1,1,999,0,2,1.4,93.444,-36.1,4.963,0
31,10,2,7,0,0,0,7,999,0,2,1.4,93.444,-36.1,4.965,0
38,10,2,6,2,0,1,3,999,0,2,1.4,93.444,-36.1,4.963,0
51,2,2,1,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.968,0
47,1,2,4,0,1,1,6,999,0,2,1.4,93.444,-36.1,4.962,0
47,10,2,7,0,1,0,7,999,0,2,1.4,93.444,-36.1,4.964,0
35,1,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
52,2,2,1,0,0,0,6,999,0,2,1.4,93.444,-36.1,4.965,0
34,10,2,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
44,7,2,7,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.968,0
44,3,2,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
54,7,2,6,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
47,10,2,7,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
44,10,2,6,0,0,0,6,999,0,2,1.4,93.444,-36.1,4.965,0
53,2,2,1,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
57,1,2,7,2,1,1,4,999,0,2,1.4,93.444,-36.1,4.965,0
40,1,1,7,0,0,1,1,999,0,2,1.4,93.444,-36.1,4.967,0
57,6,2,4,0,0,0,6,999,0,2,1.4,93.444,-36.1,4.964,0
49,8,3,6,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
44,1,2,4,2,1,0,3,999,0,2,1.4,93.444,-36.1,4.966,0
49,8,1,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
32,1,3,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
46,1,2,7,0,0,0,5,999,0,2,1.4,93.444,-36.1,4.965,0
41,10,1,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
39,10,3,6,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.97,0
42,1,3,7,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
51,10,2,4,2,3,2,1,999,0,2,1.4,93.444,-36.1,4.967,1
44,10,2,6,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.962,0
41,10,3,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
33,10,3,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
37,7,2,7,0,1,1,2,999,0,2,1.4,93.444,-36.1,4.967,0
31,8,2,6,2,1,0,5,999,0,2,1.4,93.444,-36.1,4.968,0
33,3,2,7,0,0,0,7,999,0,2,1.4,93.444,-36.1,4.967,0
54,10,2,6,0,1,1,2,999,0,2,1.4,93.444,-36.1,4.964,0
30,1,3,7,0,1,1,4,999,0,2,1.4,93.444,-36.1,4.965,0
38,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,1
36,1,2,7,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
46,10,1,6,0,1,1,5,999,0,2,1.4,93.444,-36.1,4.964,0
41,4,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
29,1,3,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
39,1,3,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
39,10,3,4,2,1,0,6,999,0,2,1.4,93.444,-36.1,4.965,0
44,2,2,1,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
33,11,1,6,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
44,1,2,3,2,1,1,10,999,0,2,1.4,93.444,-36.1,4.962,0
52,1,2,8,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
33,10,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
32,10,3,7,0,0,0,12,999,0,2,1.4,93.444,-36.1,4.966,0
33,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
35,10,1,6,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.966,0
59,6,2,1,2,0,0,5,999,0,2,1.4,93.444,-36.1,4.965,0
56,2,2,1,0,0,0,7,999,0,2,1.4,93.444,-36.1,4.964,0
58,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
51,8,2,4,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.965,0
36,1,2,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
52,4,2,1,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
56,2,2,3,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.965,0
41,1,1,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
47,8,2,4,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.966,0
51,1,1,7,2,1,0,7,999,0,2,1.4,93.444,-36.1,4.962,0
31,10,2,7,2,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
49,10,2,6,2,1,1,1,999,0,2,1.4,93.444,-36.1,4.97,0
31,5,2,7,0,1,1,2,999,0,2,1.4,93.444,-36.1,4.967,1
36,7,2,3,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,1
31,1,2,7,0,0,0,9,999,0,2,1.4,93.444,-36.1,4.965,0
58,7,2,3,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.965,0
31,10,3,7,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
57,8,2,6,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
45,1,2,7,0,1,0,9,999,0,2,1.4,93.444,-36.1,4.962,0
50,10,2,4,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
32,10,2,7,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
40,1,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.965,0
49,1,2,4,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.97,0
44,5,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
57,6,2,1,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
29,1,3,7,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.962,0
44,10,1,6,2,1,0,6,999,0,2,1.4,93.444,-36.1,4.963,0
48,2,2,1,0,0,0,7,999,0,2,1.4,93.444,-36.1,4.966,0
52,2,2,1,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
51,10,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
37,10,3,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
29,10,3,6,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
44,1,2,3,2,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
51,2,2,1,0,0,0,19,999,0,2,1.4,93.444,-36.1,4.965,0
29,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
41,7,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
42,10,2,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
32,1,1,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
58,7,2,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.966,0
59,6,2,8,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
49,10,2,6,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
36,1,3,7,0,0,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
29,10,3,6,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
29,1,3,7,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.966,0
33,1,3,7,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
41,10,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
29,1,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
36,1,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
34,5,2,7,0,0,1,2,999,0,2,1.4,93.444,-36.1,4.968,0
32,10,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
58,10,1,6,2,0,0,6,999,0,2,1.4,93.444,-36.1,4.964,0
31,1,3,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
34,10,2,4,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
33,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
53,2,2,2,2,3,2,3,999,0,2,1.4,93.444,-36.1,4.964,0
49,8,2,4,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.968,0
38,1,3,7,2,1,1,5,999,0,2,1.4,93.444,-36.1,4.964,0
42,5,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.962,0
46,7,2,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
45,8,2,4,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.964,0
45,2,2,1,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
48,1,2,7,0,1,0,7,999,0,2,1.4,93.444,-36.1,4.967,0
29,10,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
53,2,2,8,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.97,0
50,1,2,3,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
43,5,2,7,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
35,10,3,6,0,0,0,6,999,0,2,1.4,93.444,-36.1,4.965,0
53,1,2,7,0,0,0,5,999,0,2,1.4,93.444,-36.1,4.967,0
35,10,1,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.966,0
53,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
45,8,2,2,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.963,1
59,6,2,7,2,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
51,5,2,4,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
32,1,2,7,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
31,10,3,7,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
29,1,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
45,11,2,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.97,0
29,1,3,7,0,0,0,15,999,0,2,1.4,93.444,-36.1,4.963,0
45,8,2,1,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
36,7,2,3,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
41,12,2,8,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.97,0
35,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
42,5,2,4,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.967,0
59,6,2,3,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
38,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
52,7,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
33,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.967,0
58,6,2,7,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
33,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
57,6,2,1,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.97,0
40,5,2,7,0,0,1,3,999,0,2,1.4,93.444,-36.1,4.966,0
32,1,3,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
32,10,3,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
54,10,2,6,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
39,1,2,6,0,0,1,3,999,0,2,1.4,93.444,-36.1,4.964,0
30,10,3,4,2,0,0,3,999,0,2,1.4,93.444,-36.1,4.965,0
51,10,1,6,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.968,0
51,1,3,7,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.967,0
51,2,2,1,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
41,10,2,6,0,0,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
35,10,2,6,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.964,0
45,10,2,6,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.968,0
31,11,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
52,2,2,3,0,0,0,8,999,0,2,1.4,93.444,-36.1,4.963,0
45,10,2,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
49,1,2,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
46,1,2,3,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.965,0
35,10,2,4,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.962,0
51,10,2,4,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
44,1,1,7,0,0,1,14,999,0,2,1.4,93.444,-36.1,4.964,0
58,7,2,7,0,1,1,4,999,0,2,1.4,93.444,-36.1,4.963,0
34,10,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.97,0
29,1,3,7,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.963,0
50,1,2,1,2,1,0,2,999,0,2,1.4,93.444,-36.1,4.965,0
33,1,3,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
39,10,2,4,0,1,0,5,999,0,2,1.4,93.444,-36.1,4.964,0
37,1,3,7,0,1,1,4,999,0,2,1.4,93.444,-36.1,4.962,0
55,2,2,3,2,3,2,2,999,0,2,1.4,93.444,-36.1,4.963,0
35,10,3,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
53,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
51,10,3,6,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
40,5,2,7,0,0,0,11,999,0,2,1.4,93.444,-36.1,4.965,0
43,7,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
52,2,2,4,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.966,0
36,10,3,6,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.965,1
57,1,2,7,2,0,0,4,999,0,2,1.4,93.444,-36.1,4.965,1
38,1,2,7,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
29,10,3,4,2,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
41,1,2,7,0,0,0,13,999,0,2,1.4,93.444,-36.1,4.962,0
31,2,2,2,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
57,1,3,7,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.965,1
42,10,2,7,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
55,6,2,3,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.965,0
59,6,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.962,0
50,1,2,8,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
41,10,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.97,0
55,10,2,4,0,0,1,2,999,0,2,1.4,93.444,-36.1,4.962,0
45,10,1,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
36,2,2,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
60,7,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
34,10,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
49,2,2,4,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
48,2,2,2,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
57,5,2,7,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
34,10,2,7,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.962,0
42,1,2,4,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
41,10,2,7,0,0,1,2,999,0,2,1.4,93.444,-36.1,4.966,0
39,4,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
54,5,2,7,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
34,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
35,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
44,1,2,1,2,1,1,1,999,0,2,1.4,93.444,-36.1,4.968,0
36,10,2,7,0,3,2,1,999,0,2,1.4,93.444,-36.1,4.966,0
32,10,2,4,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
42,1,2,7,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.967,0
31,1,3,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.967,0
30,1,3,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,3,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
37,10,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
30,10,2,4,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
46,7,2,3,2,1,1,3,999,0,2,1.4,93.444,-36.1,4.967,0
29,5,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
48,10,2,6,1,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
29,10,3,4,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.968,0
31,1,3,7,0,1,1,7,999,0,2,1.4,93.444,-36.1,4.962,0
33,1,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.966,0
48,5,2,7,2,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
45,10,1,6,0,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
59,1,2,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
48,10,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
44,5,2,3,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.965,0
55,4,2,1,0,1,0,5,999,0,2,1.4,93.444,-36.1,4.965,0
37,10,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
45,8,2,4,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.965,0
33,1,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
58,10,2,6,0,1,0,5,999,0,2,1.4,93.444,-36.1,4.965,0
48,2,2,3,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
49,10,1,4,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
35,10,3,7,0,1,0,7,999,0,2,1.4,93.444,-36.1,4.963,0
31,1,2,6,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
37,10,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.964,0
38,10,1,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
32,10,3,7,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
33,1,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,10,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.968,0
45,2,2,1,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.967,0
36,1,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
29,10,2,4,0,0,0,5,999,0,2,1.4,93.444,-36.1,4.965,0
33,1,2,7,0,0,0,9,999,0,2,1.4,93.444,-36.1,4.964,0
30,10,2,6,0,1,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
60,6,2,7,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
56,1,2,7,0,0,1,3,999,0,2,1.4,93.444,-36.1,4.968,0
40,10,3,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
37,1,2,7,2,0,1,1,999,0,2,1.4,93.444,-36.1,4.962,0
54,10,1,6,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
46,10,2,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.966,0
29,1,3,7,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.964,0
34,10,3,6,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
55,6,2,1,2,1,1,1,999,0,2,1.4,93.444,-36.1,4.967,0
45,10,2,4,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.966,0
32,10,2,6,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.964,0
47,1,2,7,0,1,0,10,999,0,2,1.4,93.444,-36.1,4.964,1
32,1,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
32,5,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
35,10,2,6,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.965,0
39,8,2,4,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
32,10,3,7,0,0,0,6,999,0,2,1.4,93.444,-36.1,4.963,0
44,10,2,7,0,0,0,2,999,0,2,1.4,93.444,-36.1,4.962,0
31,1,1,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
48,1,1,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.967,0
56,2,2,1,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
49,2,2,4,2,0,1,1,999,0,2,1.4,93.444,-36.1,4.963,0
53,2,2,1,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
36,5,2,7,2,1,1,4,999,0,2,1.4,93.444,-36.1,4.964,0
32,10,3,7,0,1,1,3,999,0,2,1.4,93.444,-36.1,4.962,0
48,10,2,6,1,0,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
30,10,3,6,2,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
58,6,2,1,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
33,1,2,7,0,0,0,5,999,0,2,1.4,93.444,-36.1,4.962,0
42,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
53,2,2,1,2,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,1
55,1,2,8,2,1,0,4,999,0,2,1.4,93.444,-36.1,4.968,0
51,1,1,7,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
31,1,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
33,1,3,7,0,0,0,14,999,0,2,1.4,93.444,-36.1,4.963,0
39,5,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
34,1,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.968,0
38,10,1,6,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
50,8,2,4,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.965,1
45,1,2,8,2,0,0,14,999,0,2,1.4,93.444,-36.1,4.962,0
49,10,1,6,2,0,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
37,7,2,7,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.964,0
42,1,1,7,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.963,0
47,1,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.964,0
39,1,2,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.968,0
35,7,2,1,2,3,2,3,999,0,2,1.4,93.444,-36.1,4.967,0
33,10,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
32,1,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,1
31,1,1,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
29,1,3,7,0,0,1,1,999,0,2,1.4,93.444,-36.1,4.964,0
58,1,2,7,0,1,0,5,999,0,2,1.4,93.444,-36.1,4.963,0
30,10,3,7,0,1,0,3,999,0,2,1.4,93.444,-36.1,4.962,1
33,10,2,7,2,1,0,7,999,0,2,1.4,93.444,-36.1,4.963,0
46,3,2,3,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
46,2,2,3,0,0,1,3,999,0,2,1.4,93.444,-36.1,4.965,0
41,1,1,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.963,0
52,4,2,2,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.966,0
46,2,2,2,0,1,1,12,999,0,2,1.4,93.444,-36.1,4.963,0
51,2,2,2,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.964,0
33,3,2,7,0,1,0,7,999,0,2,1.4,93.444,-36.1,4.963,0
32,1,3,7,0,1,0,9,999,0,2,1.4,93.444,-36.1,4.962,0
54,2,2,1,0,1,1,2,999,0,2,1.4,93.444,-36.1,4.963,0
47,8,2,4,2,1,0,1,999,0,2,1.4,93.444,-36.1,4.964,1
52,1,3,7,2,3,2,3,999,0,2,1.4,93.444,-36.1,4.964,0
39,1,2,7,2,1,1,4,999,0,2,1.4,93.444,-36.1,4.963,0
37,5,2,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
38,10,3,4,0,1,1,1,999,0,2,1.4,93.444,-36.1,4.965,0
33,10,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
50,1,2,7,0,1,0,2,999,0,2,1.4,93.444,-36.1,4.963,0
51,1,2,7,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
30,1,3,7,0,0,0,3,999,0,2,1.4,93.444,-36.1,4.966,0
34,10,2,7,0,3,2,2,999,0,2,1.4,93.444,-36.1,4.962,0
31,1,3,7,0,1,1,4,999,0,2,1.4,93.444,-36.1,4.963,0
31,10,3,7,0,0,0,4,999,0,2,1.4,93.444,-36.1,4.963,0
29,10,3,4,0,1,0,1,999,0,2,1.4,93.444,-36.1,4.963,0
32,10,2,6,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.967,0
39,10,3,7,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.968,0
50,4,2,1,0,0,0,1,999,0,2,1.4,93.444,-36.1,4.965,0
