age;job;marital;education;default;housing;loan;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
53;7;2;3;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
32;2;3;2;2;2;2;4;999;0;1;1.4;93.918;-42.7;4.961;0
27;1;3;7;0;1;0;1;999;1;0;-1.8;93.075;-47.1;1.405;0
46;1;2;4;0;1;0;6;999;0;1;1.4;93.918;-42.7;4.961;0
29;1;3;7;0;0;0;4;999;0;1;1.4;93.444;-36.1;4.963;0
43;5;2;7;0;0;0;1;999;0;1;-0.1;93.2;-42;4.191;0
26;1;3;7;0;0;0;2;999;1;0;-3.4;92.431;-26.9;0.73;0
47;1;2;7;0;1;0;3;999;0;1;1.4;93.444;-36.1;4.965;0
39;2;2;3;2;0;0;4;999;0;1;1.1;93.994;-36.4;4.856;1
29;7;3;7;0;1;1;8;999;0;1;1.4;93.918;-42.7;4.968;0
33;1;3;7;0;0;0;1;3;1;2;-1.7;94.055;-39.8;0.715;1
56;6;2;4;0;1;1;1;3;2;2;-2.9;92.201;-31.4;0.883;0
30;10;3;7;0;1;0;2;999;0;1;-2.9;92.963;-40.8;1.268;1
32;10;2;7;0;0;1;1;999;0;1;1.4;93.444;-36.1;4.968;0
33;8;2;6;0;0;0;1;999;3;0;-1.1;94.601;-49.5;0.977;0
49;10;2;7;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
33;2;2;2;0;1;0;1;999;1;0;-1.8;92.893;-46.2;1.281;0
58;7;2;7;0;0;0;1;999;0;1;-3.4;92.649;-30.1;0.716;0
37;1;2;6;2;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
48;4;2;4;0;0;0;1;999;0;1;-2.9;92.963;-40.8;1.252;0
39;10;2;2;0;0;0;3;999;0;1;-1.8;93.075;-47.1;1.453;0
53;1;3;2;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
59;4;2;1;2;0;1;1;999;0;1;1.1;93.994;-36.4;4.856;0
40;1;2;7;2;0;1;1;999;0;1;1.1;93.994;-36.4;4.857;0
44;2;3;3;0;1;1;1;999;0;1;-0.1;93.2;-42;4.153;0
39;10;2;6;0;0;0;1;999;0;1;-0.1;93.798;-40.4;4.921;1
30;7;2;7;0;1;0;2;999;0;1;-2.9;92.963;-40.8;1.268;0
48;1;2;7;0;1;0;7;999;0;1;1.4;93.444;-36.1;4.967;0
51;10;1;4;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
29;1;2;7;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.964;0
38;2;3;4;0;0;0;2;999;0;1;-1.8;92.893;-46.2;1.313;0
30;2;2;1;2;1;0;4;999;0;1;1.1;93.994;-36.4;4.864;0
62;6;3;7;0;1;1;1;999;0;1;-1.8;92.893;-46.2;1.264;0
30;10;3;6;0;1;0;4;999;0;1;1.4;93.444;-36.1;4.968;0
36;1;3;4;0;1;0;1;3;2;2;-2.9;92.201;-31.4;0.849;1
32;9;3;7;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.855;0
56;11;2;3;0;1;1;2;999;0;1;-0.1;93.2;-42;4.021;0
39;1;2;4;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
36;1;3;4;0;0;1;2;999;0;1;1.1;93.994;-36.4;4.857;0
36;10;2;7;0;1;0;1;999;0;1;1.4;93.444;-36.1;4.966;0
34;2;2;2;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.291;0
21;9;3;4;0;0;0;1;999;0;1;-1.1;94.601;-49.5;0.982;1
44;2;2;3;2;1;0;3;999;0;1;-1.8;93.075;-47.1;1.405;0
31;1;2;4;0;0;0;4;999;0;1;1.4;94.465;-41.8;4.961;1
37;1;3;6;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.968;0
37;10;2;7;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
30;2;2;3;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
47;10;1;6;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
41;1;1;4;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
33;10;2;6;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.858;0
57;10;2;6;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.299;0
29;8;3;7;0;0;0;5;999;0;1;1.1;93.994;-36.4;4.859;0
33;1;1;7;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.962;0
40;1;1;6;0;1;1;4;999;0;1;1.4;93.444;-36.1;4.963;0
43;10;2;7;2;2;2;1;999;1;0;-1.8;92.893;-46.2;1.291;1
27;1;3;3;0;1;1;2;999;0;1;1.4;93.918;-42.7;4.961;0
41;5;2;7;0;0;0;6;999;0;1;1.1;93.994;-36.4;4.857;0
58;6;2;1;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
28;2;2;3;0;0;1;1;999;0;1;1.1;93.994;-36.4;4.858;0
55;1;1;4;0;1;0;2;6;3;2;-1.7;94.027;-38.3;0.904;1
54;7;2;7;0;0;0;3;999;0;1;-1.1;94.601;-49.5;0.987;0
56;5;1;7;0;0;0;3;999;0;1;-0.1;93.2;-42;4.12;0
56;11;1;4;2;1;0;1;999;1;0;-0.1;93.2;-42;4.021;0
40;10;2;4;0;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
49;5;2;7;0;0;0;4;999;0;1;1.4;93.918;-42.7;4.96;0
30;1;3;7;0;0;0;4;999;0;1;1.4;93.444;-36.1;4.963;0
29;9;3;6;0;0;0;2;999;0;1;-0.1;93.2;-42;4.021;0
31;1;3;7;0;0;1;1;999;0;1;1.4;93.444;-36.1;4.963;0
30;1;2;4;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.281;0
34;1;1;7;0;1;0;4;999;0;1;1.4;93.444;-36.1;4.963;0
44;3;1;1;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.963;0
32;10;3;7;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.25;0
38;4;1;7;0;0;0;2;999;0;1;-1.1;94.767;-50.8;1.03;1
37;7;2;7;0;1;0;2;999;0;1;-0.1;93.2;-42;4.021;0
29;10;2;7;0;0;0;23;999;0;1;1.4;93.918;-42.7;4.968;0
30;1;3;7;0;1;0;12;999;0;1;1.4;93.444;-36.1;4.963;0
54;5;2;7;0;1;0;1;999;0;1;-1.8;93.075;-47.1;1.365;0
43;2;2;3;0;1;1;2;999;0;1;1.4;93.918;-42.7;4.961;0
33;1;2;7;0;0;0;5;999;0;1;1.1;93.994;-36.4;4.857;0
32;1;3;7;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.963;0
57;6;2;6;0;1;0;6;999;0;1;-1.1;94.767;-50.8;1.031;0
29;1;2;7;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.964;0
36;3;2;8;2;1;0;3;999;0;1;1.4;93.918;-42.7;4.96;0
48;2;2;3;0;1;0;1;3;3;2;-1.8;93.876;-40;0.668;1
30;2;2;3;0;1;1;1;999;0;1;-1.8;92.893;-46.2;1.299;0
45;1;2;7;0;1;0;1;999;2;0;-3.4;92.379;-29.8;0.741;0
42;2;2;2;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.327;0
31;1;3;4;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
28;8;3;8;0;1;0;9;999;1;0;-1.8;92.893;-46.2;1.344;0
53;8;2;8;0;1;0;3;999;0;1;-2.9;92.963;-40.8;1.262;1
58;1;2;7;0;1;0;1;999;0;1;-1.1;94.601;-49.5;0.953;0
32;8;2;4;0;0;1;2;999;0;1;-1.8;93.075;-47.1;1.405;0
31;11;2;7;0;0;0;3;999;0;1;1.4;93.444;-36.1;4.964;0
53;2;2;1;0;0;0;1;999;0;1;-0.1;93.2;-42;4.191;0
53;1;2;3;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.858;0
32;4;2;7;0;1;1;1;999;0;1;1.4;93.444;-36.1;4.964;0
32;8;3;2;0;2;2;3;999;0;1;1.4;94.465;-41.8;4.866;0
43;11;2;3;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.855;0
44;4;2;1;2;0;0;2;999;0;1;1.4;94.465;-41.8;4.866;0
45;2;2;4;2;0;0;3;999;0;1;1.4;93.444;-36.1;4.968;0
41;2;2;8;2;0;0;1;999;1;0;-1.8;93.075;-47.1;1.405;0
64;12;2;8;0;1;1;1;999;0;1;-2.9;92.201;-31.4;0.873;0
30;7;2;7;0;1;0;10;999;0;1;1.4;93.918;-42.7;4.963;0
31;10;2;6;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.963;1
27;1;3;4;2;0;0;2;999;0;1;1.4;93.918;-42.7;4.96;1
38;10;2;6;0;1;1;3;999;0;1;-0.1;93.2;-42;4.12;0
37;1;3;7;0;0;1;1;999;1;0;-1.8;92.893;-46.2;1.299;0
50;2;2;3;2;2;2;1;999;0;1;1.4;93.918;-42.7;4.966;0
60;10;1;6;2;1;0;6;999;0;1;1.1;93.994;-36.4;4.858;0
50;10;1;6;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
34;1;3;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
45;1;2;2;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.962;0
39;8;3;6;2;1;0;1;999;1;0;-1.8;92.893;-46.2;1.327;0
36;2;2;2;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.855;0
34;5;2;4;0;1;0;3;999;0;1;1.4;93.918;-42.7;4.961;1
31;2;1;4;0;1;0;1;999;1;0;-1.8;92.893;-46.2;1.281;1
27;9;3;7;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.858;0
35;2;2;2;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
50;10;2;7;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
53;5;2;7;0;1;0;2;999;0;1;-0.1;93.2;-42;4.153;0
27;2;2;1;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.266;0
57;4;2;7;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
37;2;2;3;0;2;2;5;999;0;1;-1.8;92.893;-46.2;1.334;0
59;10;2;2;2;0;0;16;999;0;1;1.1;93.994;-36.4;4.86;0
49;4;2;6;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.86;0
32;5;2;4;0;0;1;2;999;0;1;-0.1;93.2;-42;4.191;0
34;11;2;3;0;1;0;4;999;0;1;-1.8;92.893;-46.2;1.266;0
25;7;3;7;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
45;2;2;3;2;1;1;1;999;0;1;1.1;93.994;-36.4;4.856;0
34;2;2;2;2;0;0;1;999;0;1;1.4;94.465;-41.8;4.967;0
29;1;3;7;0;0;0;2;999;0;1;-2.9;92.963;-40.8;1.26;0
53;2;2;8;2;1;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
29;10;3;6;2;1;0;1;999;0;1;-0.1;93.2;-42;4.076;0
39;4;2;1;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.963;0
40;1;1;4;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.25;0
27;8;3;7;0;1;0;1;6;1;2;-1.8;93.369;-34.8;0.652;1
55;11;2;3;0;1;0;1;999;0;1;-3.4;92.431;-26.9;0.728;0
32;8;2;4;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.964;0
54;1;2;6;0;1;0;4;999;0;1;1.4;93.444;-36.1;4.964;0
39;11;2;7;2;1;0;1;999;1;0;-0.1;93.2;-42;4.191;0
43;10;1;6;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.86;0
41;2;1;1;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.962;0
26;1;2;4;0;0;1;1;999;1;0;-3.4;92.649;-30.1;0.719;0
52;10;2;6;0;1;1;3;999;0;1;1.4;93.444;-36.1;4.965;0
44;1;2;7;0;0;0;2;4;1;2;-2.9;92.201;-31.4;0.879;0
38;2;2;3;2;0;0;3;999;0;1;-0.1;93.2;-42;4.12;0
42;8;2;7;0;2;2;1;999;1;0;-2.9;92.963;-40.8;1.099;0
44;1;2;7;0;0;0;2;999;0;1;-0.1;93.2;-42;4.021;0
27;1;3;2;0;1;0;4;999;0;1;-1.8;92.893;-46.2;1.25;0
28;5;2;7;0;0;0;2;999;0;1;1.4;94.465;-41.8;4.962;1
47;4;2;7;0;1;0;2;999;0;1;-2.9;92.201;-31.4;0.843;1
34;8;2;4;0;1;0;6;999;0;1;1.4;93.918;-42.7;4.96;0
55;2;1;1;2;1;1;1;999;1;0;-1.8;92.893;-46.2;1.299;0
34;2;2;3;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.858;0
25;1;3;7;0;0;0;3;999;0;1;-2.9;92.201;-31.4;0.838;0
31;10;3;6;0;1;0;1;999;0;1;1.4;93.444;-36.1;4.963;0
35;1;2;4;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
50;5;2;7;0;0;0;4;999;3;0;-1.1;94.199;-37.5;0.878;0
22;2;3;3;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.957;0
48;12;2;1;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
35;2;2;1;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
34;10;2;6;0;1;0;2;999;0;1;-0.1;93.2;-42;4.12;0
50;2;2;1;0;1;1;3;999;0;1;-0.1;93.2;-42;4.153;0
25;9;3;4;0;1;0;1;999;1;0;-2.9;92.469;-33.6;1.044;0
51;3;1;7;0;1;0;1;999;1;0;-1.8;92.893;-46.2;1.299;0
32;9;3;4;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
59;5;2;7;0;1;0;3;6;1;2;-3;92.713;-33;0.7;0
37;2;2;3;2;0;0;1;999;0;1;-1.8;92.893;-46.2;1.334;0
40;2;2;1;0;0;0;1;999;1;0;-0.1;93.2;-42;4.153;0
26;10;3;6;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.864;0
32;1;2;4;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.327;0
33;5;3;7;0;1;1;1;999;0;1;-1.8;93.075;-47.1;1.498;1
35;7;2;1;2;0;0;1;999;0;1;1.4;94.465;-41.8;4.961;0
32;9;3;7;0;1;0;12;999;0;1;1.4;94.465;-41.8;4.962;0
35;1;2;4;2;0;0;3;999;0;1;1.4;93.918;-42.7;4.962;0
31;10;3;7;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;1
38;2;2;3;0;0;0;3;999;0;1;1.4;94.465;-41.8;4.959;1
30;9;3;4;0;0;0;3;999;1;0;-1.7;94.027;-38.3;0.899;1
32;8;2;4;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.27;1
44;2;2;3;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.327;0
35;1;3;7;0;1;0;8;999;0;1;1.4;93.918;-42.7;4.962;0
48;2;2;3;2;0;0;4;999;0;1;1.4;94.465;-41.8;4.958;0
52;6;2;7;2;0;0;1;999;1;0;-0.1;93.2;-42;4.12;0
41;2;2;3;0;1;1;1;999;0;1;-1.8;92.893;-46.2;1.313;0
65;4;2;1;0;0;0;2;999;0;1;-2.9;92.963;-40.8;1.266;0
43;8;1;4;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
40;2;2;6;0;0;1;1;999;1;0;-0.1;93.2;-42;4.191;0
30;1;2;7;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.957;0
66;6;1;4;0;0;0;1;999;1;0;-1.7;94.215;-40.3;0.896;0
44;8;3;4;0;0;0;1;999;0;1;-1.7;94.055;-39.8;0.72;0
35;1;2;4;0;1;1;1;999;0;1;1.4;94.465;-41.8;4.961;0
57;5;2;7;2;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
26;2;3;2;0;0;0;2;999;0;1;1.4;94.465;-41.8;4.864;0
39;11;2;7;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.958;0
45;8;2;2;0;2;2;10;999;0;1;1.4;94.465;-41.8;4.864;0
35;10;3;6;0;1;0;2;999;1;0;-3.4;92.649;-30.1;0.714;1
42;4;2;7;0;0;0;4;999;1;0;-0.1;93.2;-42;4.191;0
36;1;3;7;0;0;0;1;999;1;0;-3.4;92.431;-26.9;0.742;0
46;1;3;7;0;0;1;1;999;0;1;-1.8;92.893;-46.2;1.264;0
35;7;2;7;0;1;0;3;999;0;1;1.4;93.918;-42.7;4.962;0
24;1;3;4;0;1;0;4;999;0;1;1.4;93.918;-42.7;4.957;0
50;10;2;7;0;1;0;5;999;0;1;1.4;93.444;-36.1;4.965;0
36;1;3;7;0;0;0;6;999;0;1;1.4;93.918;-42.7;4.968;0
39;10;3;6;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.966;0
57;2;2;1;2;1;0;3;999;0;1;1.4;93.918;-42.7;4.96;0
42;2;2;1;0;0;0;4;999;0;1;1.4;94.465;-41.8;4.864;0
31;2;3;7;0;0;0;3;999;0;1;1.4;93.918;-42.7;4.957;0
41;1;3;8;0;1;1;3;999;0;1;1.1;93.994;-36.4;4.857;1
25;2;2;1;0;0;0;2;999;0;1;-1.8;92.893;-46.2;1.25;0
58;2;2;1;0;1;0;6;999;0;1;1.4;93.918;-42.7;4.962;0
33;7;2;7;0;0;0;5;999;0;1;1.1;93.994;-36.4;4.857;0
42;10;3;8;0;0;0;4;999;0;1;1.1;93.994;-36.4;4.856;0
41;5;2;7;2;0;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
49;2;1;2;0;0;0;1;999;0;1;-0.1;93.2;-42;4.12;0
44;2;2;3;2;1;0;4;999;0;1;1.1;93.994;-36.4;4.857;0
52;8;2;7;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.96;0
26;2;2;3;0;0;0;2;999;2;0;-1.8;92.893;-46.2;1.334;0
43;1;2;4;2;0;0;2;999;0;1;-1.8;92.893;-46.2;1.281;0
43;10;2;7;0;1;0;4;999;0;1;1.4;93.444;-36.1;4.963;0
26;4;2;1;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.96;0
34;2;2;2;0;1;0;1;999;1;0;-1.8;92.893;-46.2;1.344;0
24;8;3;4;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.858;0
33;7;3;7;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
38;7;3;8;0;0;0;8;999;0;1;1.4;93.918;-42.7;4.961;0
31;2;2;1;2;0;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
32;1;1;7;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
25;7;3;8;0;0;0;2;999;1;0;-1.8;93.749;-34.6;0.643;0
26;1;3;7;0;0;0;5;999;0;1;1.4;93.918;-42.7;4.963;0
56;6;2;1;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
38;2;2;2;0;0;0;9;999;0;1;1.1;93.994;-36.4;4.855;0
37;1;2;4;0;1;0;1;999;0;1;-3.4;92.649;-30.1;0.716;0
22;2;3;3;0;1;1;1;999;0;1;1.4;93.918;-42.7;4.96;1
50;2;2;3;0;0;0;6;999;0;1;1.4;94.465;-41.8;4.864;0
34;2;2;3;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.859;0
35;10;3;7;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.299;0
48;8;1;3;0;2;2;7;999;0;1;-1.8;92.893;-46.2;1.266;0
25;1;2;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
39;2;3;1;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.266;0
52;10;2;6;0;1;1;1;999;1;0;-3.4;92.379;-29.8;0.797;1
48;10;2;7;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.964;0
44;2;3;3;2;1;0;3;999;2;0;-1.8;93.075;-47.1;1.405;0
30;10;3;6;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.964;0
32;5;2;4;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.864;0
52;11;2;7;0;0;0;1;999;1;0;-0.1;93.2;-42;4.021;0
44;2;3;6;0;0;0;2;999;0;1;-3.4;92.431;-26.9;0.742;0
29;1;3;7;0;1;1;3;3;1;2;-2.9;92.201;-31.4;0.873;1
41;1;2;7;0;0;0;5;999;0;1;1.4;93.444;-36.1;4.964;0
26;10;2;4;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.855;0
32;1;3;7;0;1;0;1;999;0;1;1.4;93.444;-36.1;4.966;0
31;1;3;7;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.963;0
29;1;3;3;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
58;2;2;1;2;1;0;3;999;0;1;1.1;93.994;-36.4;4.86;0
56;10;2;1;2;2;2;1;999;0;1;1.1;93.994;-36.4;4.856;0
23;2;3;6;0;1;0;3;999;1;0;-1.8;92.893;-46.2;1.25;0
50;10;2;6;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.864;1
29;1;2;7;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.244;1
31;1;3;7;0;1;1;3;999;0;1;1.4;93.444;-36.1;4.962;0
48;4;2;1;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.965;0
27;2;3;8;0;2;2;4;999;0;1;1.4;93.918;-42.7;4.961;0
24;10;1;6;0;0;0;1;999;1;0;-1.8;93.075;-47.1;1.405;0
35;10;2;4;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.858;0
42;10;2;7;2;0;0;1;999;0;1;1.4;94.465;-41.8;4.864;0
37;1;2;4;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.244;0
33;1;2;7;0;1;0;3;999;0;1;1.4;93.444;-36.1;4.963;0
58;5;2;7;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
54;6;2;3;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
54;10;2;6;0;1;0;2;999;0;1;-0.1;93.2;-42;4.153;0
39;10;3;6;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.965;0
48;1;2;3;2;0;0;3;999;0;1;1.1;93.994;-36.4;4.86;0
34;2;1;1;0;0;0;5;999;0;1;-1.8;93.075;-47.1;1.405;0
28;2;3;3;2;0;0;3;999;0;1;-1.8;92.893;-46.2;1.334;0
30;1;3;4;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.964;0
59;6;2;6;0;1;0;8;999;0;1;1.4;94.465;-41.8;4.864;0
29;1;3;4;2;1;0;2;999;0;1;1.4;93.918;-42.7;4.963;0
25;1;2;4;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.855;0
47;1;1;4;0;1;0;1;999;1;0;-3.4;92.379;-29.8;0.755;0
32;1;2;7;0;0;1;3;999;0;1;1.4;93.444;-36.1;4.965;0
30;2;2;2;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.864;0
24;10;3;7;0;0;0;1;999;0;1;-3.4;92.431;-26.9;0.724;0
58;3;2;4;0;0;0;1;999;2;0;-1.1;94.199;-37.5;0.882;0
44;5;2;7;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.859;0
36;1;2;7;0;1;1;2;999;0;1;-3.4;92.379;-29.8;0.819;0
33;7;1;3;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
31;2;3;4;0;0;0;6;999;0;1;1.4;93.918;-42.7;4.96;0
38;1;3;7;2;1;0;1;999;0;1;1.4;94.465;-41.8;4.864;1
35;5;2;7;0;1;0;4;999;0;1;1.4;93.444;-36.1;4.962;0
29;2;2;3;0;0;0;2;999;0;1;-1.8;92.893;-46.2;1.313;0
58;5;2;7;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.96;0
43;2;2;1;0;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
55;7;2;1;2;2;2;5;999;0;1;1.4;93.444;-36.1;4.964;0
53;5;2;7;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
38;3;2;3;0;1;0;3;999;0;1;1.4;93.918;-42.7;4.957;0
36;10;3;6;0;0;0;4;999;0;1;1.4;93.918;-42.7;4.958;0
56;6;2;6;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
32;1;2;7;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.86;0
48;2;2;3;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.964;0
31;10;2;7;0;0;0;4;999;0;1;-3.4;92.649;-30.1;0.714;0
50;7;2;1;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.97;0
38;8;2;4;2;1;0;7;999;0;1;1.4;94.465;-41.8;4.865;0
34;1;3;7;2;0;0;16;999;0;1;1.4;94.465;-41.8;4.866;0
41;2;2;1;0;1;0;1;999;2;0;-1.8;92.893;-46.2;1.344;0
51;5;2;7;0;1;0;1;999;0;1;1.4;93.444;-36.1;4.964;0
26;1;3;4;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.859;1
34;1;3;7;0;0;0;3;3;2;2;-3.4;92.379;-29.8;0.773;1
41;10;2;7;2;1;1;1;999;0;1;-1.8;93.075;-47.1;1.435;0
41;10;2;6;0;2;2;1;4;3;2;-2.9;92.963;-40.8;1.262;1
26;2;2;3;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.864;0
32;2;2;2;2;1;0;1;999;0;1;-1.8;92.893;-46.2;1.281;1
49;2;2;2;2;0;1;1;999;0;1;-1.8;92.893;-46.2;1.291;0
39;10;2;4;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
38;2;2;3;0;2;2;4;999;0;1;1.4;94.465;-41.8;4.967;0
52;6;1;6;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.961;0
57;7;2;7;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.962;1
38;4;2;7;0;0;0;5;999;0;1;1.4;94.465;-41.8;4.961;0
31;1;2;4;0;0;0;2;999;1;0;-1.8;92.893;-46.2;1.266;0
57;2;2;1;2;0;0;3;999;0;1;1.4;93.918;-42.7;4.962;0
42;7;2;6;2;2;2;1;999;0;1;-1.8;92.893;-46.2;1.25;0
32;1;2;4;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
31;2;2;3;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.856;0
32;3;2;4;0;1;0;1;999;0;1;-0.1;93.2;-42;4.076;0
40;5;2;8;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.959;0
58;2;2;1;2;1;0;2;999;0;1;1.4;94.465;-41.8;4.959;1
44;1;2;7;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.958;0
46;3;2;8;2;1;0;1;999;0;1;1.4;94.465;-41.8;4.967;0
47;1;2;2;2;1;0;2;999;1;0;-1.8;93.075;-47.1;1.41;0
44;5;2;2;0;1;1;1;999;0;1;-1.8;92.843;-50;1.757;0
39;1;2;4;0;0;0;1;999;0;1;-0.1;93.2;-42;4.12;0
38;10;2;6;0;1;1;2;999;0;1;-1.8;92.843;-50;1.757;1
59;2;2;1;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
49;5;1;7;0;1;1;1;999;0;1;-2.9;92.201;-31.4;0.883;0
51;1;2;7;0;0;0;3;999;0;1;-2.9;92.963;-40.8;1.215;0
55;11;2;7;0;1;0;2;999;0;1;-0.1;93.2;-42;4.076;0
49;10;1;4;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.958;0
44;1;2;1;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.968;0
29;2;3;4;0;1;1;1;999;0;1;-1.8;92.893;-46.2;1.281;0
49;2;2;8;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
49;10;2;6;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.961;0
45;1;1;3;2;0;0;3;999;0;1;-1.8;92.893;-46.2;1.327;0
