age,job,marital, education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
38,2,2,1,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.959,0
57,2,1,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
38,1,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
28,1,3,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.962,0
50,10,2,6,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.967,0
58,2,2,8,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
38,2,3,2,2,1,0,6,999,0,2,1.4,94.465,-41.8,4.96,0
55,10,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
33,2,1,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,10,2,6,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
37,2,2,3,0,3,2,4,999,0,2,1.4,94.465,-41.8,4.866,0
32,8,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
25,9,3,4,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.864,0
30,8,3,4,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.865,0
57,2,1,8,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
39,5,2,2,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
28,2,2,2,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
36,2,2,3,0,1,1,14,999,0,2,1.4,94.465,-41.8,4.959,0
33,2,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
40,4,3,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
52,6,2,4,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
27,2,2,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
40,2,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,2,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
25,10,2,4,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.961,0
54,2,2,2,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,1
26,1,3,4,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
27,8,3,6,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.967,0
41,10,2,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
36,5,1,7,0,0,0,12,999,0,2,1.4,94.465,-41.8,4.961,0
55,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
37,2,2,1,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.958,0
44,10,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
26,1,2,4,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.864,0
29,2,3,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
31,4,2,7,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
47,6,2,1,2,0,1,3,999,0,2,1.4,94.465,-41.8,4.967,0
33,1,2,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
42,5,2,4,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.959,0
25,2,3,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
54,10,2,4,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.96,0
43,3,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
40,2,3,3,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
58,2,1,8,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
36,5,3,4,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.961,0
52,2,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
25,1,3,4,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.864,0
52,3,2,3,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
41,1,2,4,0,3,2,2,999,0,2,1.4,94.465,-41.8,4.865,0
26,1,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
39,1,2,4,2,1,0,5,999,0,2,1.4,94.465,-41.8,4.865,0
36,10,2,6,0,0,0,9,999,0,2,1.4,94.465,-41.8,4.959,0
33,1,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
38,4,2,3,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
42,2,2,3,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
40,2,1,3,2,3,2,1,999,0,2,1.4,94.465,-41.8,4.962,0
41,2,2,2,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
31,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
34,2,2,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
59,6,2,7,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
31,2,1,3,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.864,0
52,6,2,1,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
35,10,2,7,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
44,2,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
25,4,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
50,1,2,7,2,1,0,6,999,0,2,1.4,94.465,-41.8,4.958,0
51,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
58,2,2,3,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
28,1,3,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
46,5,2,2,2,0,1,4,999,0,2,1.4,94.465,-41.8,4.959,0
27,1,3,4,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
26,10,3,6,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.962,0
48,2,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
29,1,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
27,11,2,4,0,1,0,13,999,0,2,1.4,94.465,-41.8,4.959,0
50,7,2,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
28,9,3,4,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
41,2,2,1,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
27,1,2,3,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
35,5,3,8,0,3,2,4,999,0,2,1.4,94.465,-41.8,4.959,0
59,3,2,7,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
44,2,2,6,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
42,10,2,7,0,0,0,20,999,0,2,1.4,94.465,-41.8,4.959,0
39,11,1,3,2,0,0,9,999,0,2,1.4,94.465,-41.8,4.959,0
60,6,1,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.955,0
55,10,4,8,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.955,0
33,1,1,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
47,4,2,1,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.865,0
58,2,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,1
37,1,2,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
48,2,2,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
43,10,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
38,1,3,3,2,1,0,5,999,0,2,1.4,94.465,-41.8,4.962,0
57,4,2,2,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
31,8,3,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
38,1,3,3,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.959,0
41,1,1,4,0,0,0,11,999,0,2,1.4,94.465,-41.8,4.96,1
38,2,2,4,2,3,2,1,999,0,2,1.4,94.465,-41.8,4.967,0
44,1,1,4,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.959,0
32,8,3,2,0,3,2,3,999,0,2,1.4,94.465,-41.8,4.866,0
57,5,2,7,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
34,1,2,7,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
30,8,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
35,1,2,7,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.962,0
42,5,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.962,0
50,5,2,1,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
35,10,2,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
41,2,2,1,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
46,10,1,6,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
54,5,2,7,0,0,0,13,999,0,2,1.4,94.465,-41.8,4.961,0
51,8,1,8,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
43,1,2,8,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
35,2,1,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
50,4,3,8,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.864,0
41,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
44,2,2,3,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
41,2,2,6,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.947,0
45,2,2,1,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.864,0
33,1,2,6,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
53,5,2,2,2,1,0,6,999,0,2,1.4,94.465,-41.8,4.864,0
53,12,2,8,0,0,0,18,999,0,2,1.4,94.465,-41.8,4.959,0
27,1,3,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.947,0
50,8,1,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
40,5,2,7,0,3,2,2,999,0,2,1.4,94.465,-41.8,4.865,0
56,10,2,8,0,0,1,4,999,0,2,1.4,94.465,-41.8,4.959,1
39,1,3,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
42,10,2,6,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
39,4,2,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
37,1,1,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
22,9,3,4,0,3,2,2,999,0,2,1.4,94.465,-41.8,4.961,0
50,1,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
45,2,1,1,0,1,0,8,999,0,2,1.4,94.465,-41.8,4.961,0
30,10,1,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
38,10,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
45,10,2,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
37,3,3,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
34,2,1,6,0,0,0,23,999,0,2,1.4,94.465,-41.8,4.967,0
25,1,2,7,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
42,8,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
40,11,1,4,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.866,0
43,1,1,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
37,3,2,7,2,1,0,8,999,0,2,1.4,94.465,-41.8,4.967,0
38,1,2,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
55,12,2,1,2,0,0,7,999,0,2,1.4,94.465,-41.8,4.959,0
31,5,2,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
34,10,2,6,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
46,11,2,2,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
53,2,2,3,2,1,1,20,999,0,2,1.4,94.465,-41.8,4.959,0
28,2,2,2,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
27,10,3,6,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.967,0
40,8,2,2,2,0,0,11,999,0,2,1.4,94.465,-41.8,4.959,0
44,4,2,1,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
33,1,2,4,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
32,1,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
47,10,3,6,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
55,2,1,1,2,0,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
57,2,2,3,2,1,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
48,2,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
48,10,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
46,7,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
40,2,2,1,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
30,2,2,2,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
58,10,2,6,2,1,0,8,999,0,2,1.4,94.465,-41.8,4.959,0
55,1,2,4,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.967,0
41,1,3,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
26,5,3,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
34,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
47,2,2,2,2,1,0,9,999,0,2,1.4,94.465,-41.8,4.961,0
45,1,2,8,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
42,10,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
46,10,1,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.962,0
31,2,3,4,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.96,0
32,7,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
38,2,2,2,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
28,8,2,4,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.864,0
29,2,1,1,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.955,0
53,1,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
47,12,2,8,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
31,8,3,4,0,0,1,5,999,0,2,1.4,94.465,-41.8,4.959,0
28,8,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
45,12,2,8,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.866,0
41,7,3,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.958,0
34,1,2,7,0,1,0,5,999,0,2,1.4,94.465,-41.8,4.959,0
40,3,2,7,2,3,2,1,999,0,2,1.4,94.465,-41.8,4.961,0
58,5,4,7,0,0,0,9,999,0,2,1.4,94.465,-41.8,4.962,0
26,2,2,3,0,1,0,35,999,0,2,1.4,94.465,-41.8,4.96,0
54,1,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
40,2,2,3,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
32,10,2,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
48,2,1,1,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.866,0
43,1,1,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
33,7,2,6,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.947,0
28,5,2,7,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.947,0
47,5,2,1,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
55,4,1,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
31,10,2,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
42,1,2,7,0,0,0,14,999,0,2,1.4,94.465,-41.8,4.864,0
35,8,2,6,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
35,9,3,4,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.864,0
35,2,2,2,0,0,0,31,999,0,2,1.4,94.465,-41.8,4.961,0
45,5,2,3,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
25,2,3,3,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.961,0
42,2,2,4,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
30,1,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
47,10,2,6,0,0,0,20,999,0,2,1.4,94.465,-41.8,4.864,0
34,3,3,6,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.96,0
49,1,1,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
45,3,2,7,2,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
50,10,2,6,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.864,0
60,6,1,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
38,2,2,4,0,1,1,8,999,0,2,1.4,94.465,-41.8,4.865,0
41,2,1,6,0,0,0,10,999,0,2,1.4,94.465,-41.8,4.865,0
36,2,2,6,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
38,1,2,7,0,1,0,6,999,0,2,1.4,94.465,-41.8,4.958,0
40,2,2,2,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.947,0
38,2,2,3,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
48,8,3,4,2,0,1,5,999,0,2,1.4,94.465,-41.8,4.864,0
53,8,2,4,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
26,4,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
45,8,1,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,1,1,4,0,1,1,5,999,0,2,1.4,94.465,-41.8,4.967,0
36,2,2,4,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.967,0
56,6,2,2,0,1,0,19,999,0,2,1.4,94.465,-41.8,4.959,0
57,2,2,1,2,1,0,5,999,0,2,1.4,94.465,-41.8,4.864,0
41,11,1,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
55,5,2,7,0,1,0,5,999,0,2,1.4,94.465,-41.8,4.96,0
47,7,1,6,2,1,0,13,999,0,2,1.4,94.465,-41.8,4.865,0
34,10,2,7,0,0,0,8,999,0,2,1.4,94.465,-41.8,4.864,0
41,10,1,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
53,8,2,4,2,0,0,8,999,0,2,1.4,94.465,-41.8,4.864,0
43,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
26,2,3,3,2,0,1,14,999,0,2,1.4,94.465,-41.8,4.959,0
36,1,3,7,0,0,0,7,999,0,2,1.4,94.465,-41.8,4.959,0
35,10,2,6,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
40,2,2,3,2,1,0,5,999,0,2,1.4,94.465,-41.8,4.947,0
41,2,1,6,0,3,2,6,999,0,2,1.4,94.465,-41.8,4.866,0
39,7,2,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.865,0
41,1,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
34,1,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
35,2,2,3,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
43,5,2,7,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.967,0
57,7,2,3,2,1,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
46,10,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
31,8,2,2,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.865,0
34,1,3,4,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
43,5,1,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
35,2,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
35,1,2,4,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
56,1,2,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
31,3,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
54,10,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
35,12,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
45,2,2,3,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.959,1
47,2,2,3,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.947,0
40,1,2,4,2,1,0,10,999,0,2,1.4,94.465,-41.8,4.959,0
30,2,2,3,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
51,8,2,4,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.865,0
45,7,2,6,2,1,1,3,999,0,2,1.4,94.465,-41.8,4.961,0
26,8,3,4,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
49,8,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
41,1,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
38,2,2,2,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
32,8,2,4,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
37,2,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
31,1,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
29,2,2,2,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.947,0
49,2,2,1,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.958,0
34,10,2,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.96,0
29,1,3,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
44,10,1,6,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
45,1,3,4,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.864,0
36,2,3,3,2,3,2,3,999,0,2,1.4,94.465,-41.8,4.959,0
33,10,1,6,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.961,0
38,2,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
37,2,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
45,2,2,2,2,0,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
45,2,2,1,0,0,0,9,999,0,2,1.4,94.465,-41.8,4.959,0
40,10,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
38,2,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
45,1,1,7,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
32,8,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
42,1,3,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.947,0
31,5,2,4,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
39,11,2,6,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
58,8,2,4,2,1,1,13,999,0,2,1.4,94.465,-41.8,4.967,0
54,2,2,3,2,1,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
30,1,2,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
43,1,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
33,2,2,1,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.864,0
51,8,2,4,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
40,10,2,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
35,1,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
33,8,2,4,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,1
43,10,2,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
29,3,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,1,2,7,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
36,2,3,2,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.96,0
37,8,2,4,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.958,0
38,10,3,7,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.865,0
37,1,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
28,2,3,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
41,8,1,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
42,10,2,2,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.962,0
34,10,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
42,5,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
32,2,2,1,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.864,0
34,8,1,3,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
47,2,1,1,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
40,2,2,2,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
37,2,2,1,0,1,0,7,999,0,2,1.4,94.465,-41.8,4.959,0
35,2,2,1,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
30,2,1,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
35,1,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
43,10,3,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
33,10,3,6,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
29,10,1,6,0,1,0,19,999,0,2,1.4,94.465,-41.8,4.962,0
35,10,2,7,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
43,2,2,2,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
39,4,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
30,10,3,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
42,4,2,1,2,1,0,8,999,0,2,1.4,94.465,-41.8,4.959,0
52,7,3,7,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
38,2,2,2,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
34,7,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
48,1,2,4,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
49,10,2,6,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.958,0
47,5,1,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
32,2,2,2,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
46,5,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
29,11,3,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
33,1,3,7,0,1,0,10,999,0,2,1.4,94.465,-41.8,4.967,0
35,2,2,8,0,0,0,7,999,0,2,1.4,94.465,-41.8,4.864,0
30,8,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.962,0
31,2,2,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
37,3,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
49,2,2,3,2,0,0,9,999,0,2,1.4,94.465,-41.8,4.959,0
35,9,3,7,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
42,8,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
34,1,3,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
